run_id,strategy,seq_len,num_peers,replication,churn_rate,seed,token_block,layer_group_size,layer_block_size,decode_steps,chunks_per_step,decode_step_latency_ms_p50,decode_step_latency_ms_p95,decode_step_latency_ms_p99,chunk_get_latency_ms_p95,chunk_success_rate,decode_step_success_rate,timeout_rate,avg_hops_per_chunk,bytes_transferred_total,useful_bytes_total,bytes_overhead_ratio,storage_amplification,peer_utilization_p50,peer_utilization_p95,eviction_events_count,recovery_repair_events_count
run_00545,token_layer_group,128,64,1,0.0,5,32,2,,5,44,4.45,5.45,6.45,4.0,0.909091,0.0,0.090909,2.6455,26214400,28835840,0.909091,1.0,196608.0,504627.2,0,0
run_00546,token_layer_group,128,64,1,0.0,6,32,2,,5,44,4.45,5.45,5.45,4.0,0.977273,0.0,0.022727,2.5955,28180480,28835840,0.977273,1.0,131072.0,393216.0,0,0
run_00547,token_layer_group,128,64,1,0.0,7,32,2,,5,44,4.45,5.45,5.45,4.0,0.931818,0.0,0.068182,2.7864,26869760,28835840,0.931818,1.0,131072,393216.0,0,0
run_00548,token_layer_group,128,64,1,0.0,8,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7136,28835840,28835840,1.0,1.0,131072,393216.0,0,0
run_00549,token_layer_group,128,64,1,0.0,9,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7045,28835840,28835840,1.0,1.0,196608.0,393216.0,0,0
run_00550,token_layer_group,128,64,1,0.0,10,32,2,,5,44,4.45,5.45,6.45,4.0,0.909091,0.0,0.090909,2.8727,26214400,28835840,0.909091,1.0,131072,340787.2,0,0
run_00551,token_layer_group,128,64,1,0.0,11,32,2,,5,44,4.45,5.45,6.36,4.0,0.954545,0.0,0.045455,2.9318,27525120,28835840,0.954545,1.0,131072.0,393216.0,0,0
run_00552,token_layer_group,128,64,1,0.0,12,32,2,,5,44,4.45,5.45,5.45,4.0,0.977273,0.0,0.022727,2.6864,28180480,28835840,0.977273,1.0,131072,524288.0,0,0
run_00553,token_layer_group,128,64,1,0.0,13,32,2,,5,44,4.45,5.45,5.45,4.0,0.954545,0.0,0.045455,2.5591,27525120,28835840,0.954545,1.0,131072,393216.0,0,0
run_00554,token_layer_group,128,64,1,0.0,14,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6136,28835840,28835840,1.0,1.0,131072,393216.0,0,0
run_00555,token_layer_group,128,64,1,0.0,15,32,2,,5,44,4.45,5.45,5.45,4.0,0.954545,0.0,0.045455,2.7136,27525120,28835840,0.954545,1.0,131072,393216.0,0,0
run_00556,token_layer_group,128,64,1,0.0,16,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6,28835840,28835840,1.0,1.0,131072.0,393216.0,0,0
run_00557,token_layer_group,128,64,1,0.0,17,32,2,,5,44,4.45,5.45,5.45,4.0,0.886364,0.0,0.113636,2.6682,25559040,28835840,0.886364,1.0,131072.0,393216.0,0,0
run_00558,token_layer_group,128,64,1,0.0,18,32,2,,5,44,4.45,5.45,5.45,4.0,0.931818,0.0,0.068182,2.7909,26869760,28835840,0.931818,1.0,262144,393216.0,0,0
run_00559,token_layer_group,128,64,1,0.0,19,32,2,,5,44,4.45,5.45,5.45,4.0,0.931818,0.0,0.068182,2.7864,26869760,28835840,0.931818,1.0,131072.0,347340.8,0,0
run_00560,token_layer_group,512,64,1,0.0,0,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3466,115343360,115343360,1.0,1.0,262144,786432,0,0
run_00561,token_layer_group,512,64,1,0.0,1,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.5182,115343360,115343360,1.0,1.0,393216.0,1310720.0,0,0
run_00562,token_layer_group,512,64,1,0.0,2,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4534,115343360,115343360,1.0,1.0,393216,1048576.0,0,0
run_00563,token_layer_group,512,64,1,0.0,3,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.2818,115343360,115343360,1.0,1.0,393216,917504.0,0,0
run_00564,token_layer_group,512,64,1,0.0,4,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.5125,115343360,115343360,1.0,1.0,393216.0,1179648.0,0,0
run_00565,token_layer_group,512,64,1,0.0,5,32,2,,5,176,3.45,5.45,5.45,4.0,0.994318,0.0,0.005682,2.4148,114688000,115343360,0.994318,1.0,393216,1022361.6,0,0
run_00566,token_layer_group,512,64,1,0.0,6,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.5455,115343360,115343360,1.0,1.0,393216,838860.8,0,0
run_00567,token_layer_group,512,64,1,0.0,7,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.5443,115343360,115343360,1.0,1.0,262144,1232076.8,0,0
run_00568,token_layer_group,512,64,1,0.0,8,32,2,,5,176,4.45,4.45,5.45,3.0,1.0,1.0,0.0,2.4011,115343360,115343360,1.0,1.0,393216,1022361.6,0,0
run_00569,token_layer_group,512,64,1,0.0,9,32,2,,5,176,3.45,5.45,5.45,4.0,0.994318,0.0,0.005682,2.4136,114688000,115343360,0.994318,1.0,262144,1035468.8,0,0
run_00570,token_layer_group,512,64,1,0.0,10,32,2,,5,176,4.45,5.45,5.45,4.0,0.988636,0.0,0.011364,2.5739,114032640,115343360,0.988636,1.0,327680.0,917504.0,0,0
run_00571,token_layer_group,512,64,1,0.0,11,32,2,,5,176,4.45,5.45,5.45,4.0,0.988636,0.0,0.011364,2.6091,114032640,115343360,0.988636,1.0,393216.0,1022361.6,0,0
run_00572,token_layer_group,512,64,1,0.0,12,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3318,115343360,115343360,1.0,1.0,262144.0,1094451.2,0,0
run_00573,token_layer_group,512,64,1,0.0,13,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3977,115343360,115343360,1.0,1.0,393216,996147.2,0,0
run_00574,token_layer_group,512,64,1,0.0,14,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3636,115343360,115343360,1.0,1.0,393216,851968.0,0,0
run_00575,token_layer_group,512,64,1,0.0,15,32,2,,5,176,3.45,5.45,5.45,4.0,0.994318,0.0,0.005682,2.3352,114688000,115343360,0.994318,1.0,393216.0,819200.0,0,0
run_00576,token_layer_group,512,64,1,0.0,16,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4239,115343360,115343360,1.0,1.0,393216,917504.0,0,0
run_00577,token_layer_group,512,64,1,0.0,17,32,2,,5,176,4.45,5.45,5.45,4.0,0.988636,0.0,0.011364,2.5739,114032640,115343360,0.988636,1.0,262144,1310720.0,0,0
run_00578,token_layer_group,512,64,1,0.0,18,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4148,115343360,115343360,1.0,1.0,262144.0,956825.6,0,0
run_00579,token_layer_group,512,64,1,0.0,19,32,2,,5,176,4.45,5.45,5.45,4.0,0.994318,0.0,0.005682,2.6125,114688000,115343360,0.994318,1.0,262144,1258291.2,0,0
run_00580,token_layer_group,1024,64,1,0.0,0,32,2,,5,352,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.1278,230686720,230686720,1.0,1.0,786432,1599078.4,0,0
run_00581,token_layer_group,1024,64,1,0.0,1,32,2,,5,352,3.45,5.45,5.45,4.0,0.997159,0.0,0.002841,2.3,230031360,230686720,0.997159,1.0,589824.0,1959526.4,0,0
run_00582,token_layer_group,1024,64,1,0.0,2,32,2,,5,352,3.45,5.45,5.45,4.0,0.997159,0.0,0.002841,2.2358,230031360,230686720,0.997159,1.0,524288.0,1828454.4,0,0
run_00583,token_layer_group,1024,64,1,0.0,3,32,2,,5,352,3.45,5.45,5.45,4.0,0.994318,0.0,0.005682,2.2074,229376000,230686720,0.994318,1.0,524288,1835008,0,0
run_00584,token_layer_group,1024,64,1,0.0,4,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3494,230686720,230686720,1.0,1.0,589824.0,1959526.4,0,0
run_00585,token_layer_group,1024,64,1,0.0,5,32,2,,5,352,3.45,5.45,5.45,4.0,0.997159,0.0,0.002841,2.1091,230031360,230686720,0.997159,1.0,655360,1821900.8,0,0
run_00586,token_layer_group,1024,64,1,0.0,6,32,2,,5,352,3.45,5.45,5.45,4.0,0.997159,0.0,0.002841,2.1455,230031360,230686720,0.997159,1.0,655360,1572864,0,0
run_00587,token_layer_group,1024,64,1,0.0,7,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.2983,230686720,230686720,1.0,1.0,655360.0,1972633.6,0,0
run_00588,token_layer_group,1024,64,1,0.0,8,32,2,,5,352,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.1045,230686720,230686720,1.0,1.0,524288,1966080,0,0
run_00589,token_layer_group,1024,64,1,0.0,9,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.2324,230686720,230686720,1.0,1.0,589824.0,1854668.8,0,0
run_00590,token_layer_group,1024,64,1,0.0,10,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,2.2426,230031360,230686720,0.997159,1.0,655360.0,1821900.8,0,0
run_00591,token_layer_group,1024,64,1,0.0,11,32,2,,5,352,3.45,5.45,5.45,4.0,0.997159,0.0,0.002841,2.3386,230031360,230686720,0.997159,1.0,655360,1835008,0,0
run_00592,token_layer_group,1024,64,1,0.0,12,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,2.258,230031360,230686720,0.997159,1.0,524288.0,2378956.8,0,0
run_00593,token_layer_group,1024,64,1,0.0,13,32,2,,5,352,3.45,4.45,5.45,3.0,0.991477,0.0,0.008523,2.2091,228720640,230686720,0.991477,1.0,655360,1441792,0,0
run_00594,token_layer_group,1024,64,1,0.0,14,32,2,,5,352,3.45,5.45,5.45,4.0,0.997159,0.0,0.002841,2.1131,230031360,230686720,0.997159,1.0,786432,1703936,0,0
run_00595,token_layer_group,1024,64,1,0.0,15,32,2,,5,352,3.45,4.45,5.45,3.0,0.988636,0.0,0.011364,2.0273,228065280,230686720,0.988636,1.0,655360.0,1835008.0,0,0
run_00596,token_layer_group,1024,64,1,0.0,16,32,2,,5,352,3.45,5.45,5.45,4.0,0.997159,0.0,0.002841,2.3284,230031360,230686720,0.997159,1.0,524288,1717043.2,0,0
run_00597,token_layer_group,1024,64,1,0.0,17,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,2.1767,230031360,230686720,0.997159,1.0,655360,1966080.0,0,0
run_00598,token_layer_group,1024,64,1,0.0,18,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,2.3051,230031360,230686720,0.997159,1.0,524288,1966080,0,0
run_00599,token_layer_group,1024,64,1,0.0,19,32,2,,5,352,3.45,4.45,5.45,3.0,0.994318,0.0,0.005682,2.2602,229376000,230686720,0.994318,1.0,786432,1848115.2,0,0
run_00600,token_layer_group,128,64,1,0.05,0,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.8682,28835840,28835840,1.0,1.0,131072.0,465305.6,0,6
run_00601,token_layer_group,128,64,1,0.05,1,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7455,28835840,28835840,1.0,1.0,196608.0,478412.8,0,6
run_00602,token_layer_group,128,64,1,0.05,2,32,2,,5,44,4.45,5.45,5.45,4.0,0.977273,0.0,0.022727,2.6955,28180480,28835840,0.977273,1.0,131072,471859.2,0,8
run_00603,token_layer_group,128,64,1,0.05,3,32,2,,5,44,4.45,5.45,5.45,4.0,0.977273,0.0,0.022727,2.8136,28180480,28835840,0.977273,1.0,131072,458752.0,0,10
run_00604,token_layer_group,128,64,1,0.05,4,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7727,28835840,28835840,1.0,1.0,262144,393216.0,0,9
run_00605,token_layer_group,128,64,1,0.05,5,32,2,,5,44,4.45,5.45,5.45,4.0,0.909091,0.0,0.090909,2.6409,26214400,28835840,0.909091,1.0,131072.0,478412.8,0,5
run_00606,token_layer_group,128,64,1,0.05,6,32,2,,5,44,4.45,5.45,5.45,4.0,0.977273,0.0,0.022727,2.6455,28180480,28835840,0.977273,1.0,131072,393216.0,0,10
run_00607,token_layer_group,128,64,1,0.05,7,32,2,,5,44,4.45,5.45,5.45,4.0,0.931818,0.0,0.068182,2.7182,26869760,28835840,0.931818,1.0,196608.0,393216.0,0,6
run_00608,token_layer_group,128,64,1,0.05,8,32,2,,5,44,4.45,5.45,6.45,4.0,1.0,1.0,0.0,2.7955,28835840,28835840,1.0,1.0,262144,484966.4,0,7
run_00609,token_layer_group,128,64,1,0.05,9,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.75,28835840,28835840,1.0,1.0,131072,524288.0,0,16
run_00610,token_layer_group,128,64,1,0.05,10,32,2,,5,44,4.45,5.45,5.45,4.0,0.9,0.0,0.1,2.7273,25952256,28835840,0.9,1.0,196608.0,439091.2,0,14
run_00611,token_layer_group,128,64,1,0.05,11,32,2,,5,44,4.45,5.45,5.45,4.0,0.954545,0.0,0.045455,2.9318,27525120,28835840,0.954545,1.0,131072,524288.0,0,10
run_00612,token_layer_group,128,64,1,0.05,12,32,2,,5,44,4.45,5.45,5.45,4.0,0.977273,0.0,0.022727,2.6909,28180480,28835840,0.977273,1.0,262144,524288.0,0,7
run_00613,token_layer_group,128,64,1,0.05,13,32,2,,5,44,4.45,5.45,5.45,4.0,0.954545,0.0,0.045455,2.4636,27525120,28835840,0.954545,1.0,262144.0,393216.0,0,7
run_00614,token_layer_group,128,64,1,0.05,14,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6273,28835840,28835840,1.0,1.0,131072.0,393216.0,0,8
run_00615,token_layer_group,128,64,1,0.05,15,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.8045,28835840,28835840,1.0,1.0,131072.0,393216.0,0,6
run_00616,token_layer_group,128,64,1,0.05,16,32,2,,5,44,4.45,5.45,6.45,4.0,1.0,1.0,0.0,2.6636,28835840,28835840,1.0,1.0,131072.0,393216.0,0,5
run_00617,token_layer_group,128,64,1,0.05,17,32,2,,5,44,4.45,5.45,5.45,4.0,0.890909,0.0,0.109091,2.6818,25690112,28835840,0.890909,1.0,262144,393216.0,0,6
run_00618,token_layer_group,128,64,1,0.05,18,32,2,,5,44,4.45,5.45,5.45,4.0,0.954545,0.0,0.045455,2.7318,27525120,28835840,0.954545,1.0,262144,393216.0,0,10
run_00619,token_layer_group,128,64,1,0.05,19,32,2,,5,44,4.45,5.45,5.45,4.0,0.95,0.0,0.05,2.7136,27394048,28835840,0.95,1.0,262144,432537.6,0,19
run_00620,token_layer_group,512,64,1,0.05,0,32,2,,5,176,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.2761,115343360,115343360,1.0,1.0,393216,1048576,0,25
run_00621,token_layer_group,512,64,1,0.05,1,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3602,115343360,115343360,1.0,1.0,393216,1310720.0,0,32
run_00622,token_layer_group,512,64,1,0.05,2,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4295,115343360,115343360,1.0,1.0,393216.0,1376256.0,0,33
run_00623,token_layer_group,512,64,1,0.05,3,32,2,,5,176,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.3023,115343360,115343360,1.0,1.0,393216,1179648.0,0,44
run_00624,token_layer_group,512,64,1,0.05,4,32,2,,5,176,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.3625,115343360,115343360,1.0,1.0,393216,1232076.8,0,28
run_00625,token_layer_group,512,64,1,0.05,5,32,2,,5,176,3.45,4.45,5.45,3.0,0.994318,0.0,0.005682,2.3227,114688000,115343360,0.994318,1.0,393216.0,1212416.0,0,29
run_00626,token_layer_group,512,64,1,0.05,6,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4989,115343360,115343360,1.0,1.0,393216,1074790.4,0,35
run_00627,token_layer_group,512,64,1,0.05,7,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6409,115343360,115343360,1.0,1.0,393216.0,1710489.6,0,57
run_00628,token_layer_group,512,64,1,0.05,8,32,2,,5,176,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.3159,115343360,115343360,1.0,1.0,393216,1232076.8,0,32
run_00629,token_layer_group,512,64,1,0.05,9,32,2,,5,176,3.45,5.45,5.45,4.0,0.994318,0.0,0.005682,2.3875,114688000,115343360,0.994318,1.0,393216,1310720.0,0,28
run_00630,token_layer_group,512,64,1,0.05,10,32,2,,5,176,3.45,5.45,5.45,4.0,0.988636,0.0,0.011364,2.4102,114032640,115343360,0.988636,1.0,393216.0,1225523.2,0,39
run_00631,token_layer_group,512,64,1,0.05,11,32,2,,5,176,4.45,5.45,5.45,4.0,0.988636,0.0,0.011364,2.4886,114032640,115343360,0.988636,1.0,393216,1218969.6,0,29
run_00632,token_layer_group,512,64,1,0.05,12,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4068,115343360,115343360,1.0,1.0,393216,1389363.2,0,27
run_00633,token_layer_group,512,64,1,0.05,13,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4023,115343360,115343360,1.0,1.0,393216,1336934.4,0,37
run_00634,token_layer_group,512,64,1,0.05,14,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3739,115343360,115343360,1.0,1.0,458752.0,1140326.4,0,38
run_00635,token_layer_group,512,64,1,0.05,15,32,2,,5,176,3.45,5.45,5.45,4.0,0.994318,0.0,0.005682,2.3068,114688000,115343360,0.994318,1.0,393216,1048576.0,0,34
run_00636,token_layer_group,512,64,1,0.05,16,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4091,115343360,115343360,1.0,1.0,458752.0,1310720.0,0,43
run_00637,token_layer_group,512,64,1,0.05,17,32,2,,5,176,4.45,5.45,5.45,4.0,0.988636,0.0,0.011364,2.4841,114032640,115343360,0.988636,1.0,393216,1310720.0,0,27
run_00638,token_layer_group,512,64,1,0.05,18,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3352,115343360,115343360,1.0,1.0,393216.0,930611.2,0,29
run_00639,token_layer_group,512,64,1,0.05,19,32,2,,5,176,4.45,4.45,5.45,3.0,0.994318,0.0,0.005682,2.4534,114688000,115343360,0.994318,1.0,393216,1363148.8,0,36
run_00640,token_layer_group,1024,64,1,0.05,0,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.2108,230686720,230686720,1.0,1.0,786432,2070937.6,0,79
run_00641,token_layer_group,1024,64,1,0.05,1,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.2761,230686720,230686720,1.0,1.0,655360.0,2097152.0,0,66
run_00642,token_layer_group,1024,64,1,0.05,2,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,2.1881,230031360,230686720,0.997159,1.0,524288,2988441.6,0,95
run_00643,token_layer_group,1024,64,1,0.05,3,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,2.121,230031360,230686720,0.997159,1.0,655360,2097152,0,47
run_00644,token_layer_group,1024,64,1,0.05,4,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.2085,230686720,230686720,1.0,1.0,720896.0,2352742.4,0,78
run_00645,token_layer_group,1024,64,1,0.05,5,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,2.0244,230031360,230686720,0.997159,1.0,655360,2084044.8,0,94
run_00646,token_layer_group,1024,64,1,0.05,6,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,2.1915,230031360,230686720,0.997159,1.0,917504,1690828.8,0,56
run_00647,token_layer_group,1024,64,1,0.05,7,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.2557,230686720,230686720,1.0,1.0,720896.0,2097152.0,0,87
run_00648,token_layer_group,1024,64,1,0.05,8,32,2,,5,352,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.1335,230686720,230686720,1.0,1.0,655360.0,2483814.4,0,86
run_00649,token_layer_group,1024,64,1,0.05,9,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.1847,230686720,230686720,1.0,1.0,917504,2123366.4,0,93
run_00650,token_layer_group,1024,64,1,0.05,10,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,2.1483,230031360,230686720,0.997159,1.0,786432,1966080.0,0,61
run_00651,token_layer_group,1024,64,1,0.05,11,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,2.175,230031360,230686720,0.997159,1.0,655360,2333081.6,0,90
run_00652,token_layer_group,1024,64,1,0.05,12,32,2,,5,352,3.45,4.45,5.45,3.0,0.998864,0.6,0.001136,2.1597,230424576,230686720,0.998864,1.0,786432.0,2516582.4,0,94
run_00653,token_layer_group,1024,64,1,0.05,13,32,2,,5,352,3.45,4.45,5.45,3.0,0.991477,0.0,0.008523,2.1892,228720640,230686720,0.991477,1.0,851968.0,2097152.0,0,62
run_00654,token_layer_group,1024,64,1,0.05,14,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,1.9778,230031360,230686720,0.997159,1.0,786432.0,2346188.8,0,63
run_00655,token_layer_group,1024,64,1,0.05,15,32,2,,5,352,3.45,4.45,4.45,3.0,0.994318,0.0,0.005682,2.0239,229376000,230686720,0.994318,1.0,655360.0,2346188.8,0,59
run_00656,token_layer_group,1024,64,1,0.05,16,32,2,,5,352,3.45,5.45,5.45,4.0,0.997159,0.0,0.002841,2.2898,230031360,230686720,0.997159,1.0,655360,2424832.0,0,61
run_00657,token_layer_group,1024,64,1,0.05,17,32,2,,5,352,3.45,4.45,4.45,3.0,0.997159,0.0,0.002841,1.9892,230031360,230686720,0.997159,1.0,786432.0,2247884.8,0,62
run_00658,token_layer_group,1024,64,1,0.05,18,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,2.2307,230031360,230686720,0.997159,1.0,786432,1966080,0,76
run_00659,token_layer_group,1024,64,1,0.05,19,32,2,,5,352,3.45,4.45,5.45,3.0,0.996591,0.4,0.003409,2.1494,229900288,230686720,0.996591,1.0,917504,2097152,0,87
run_00660,token_layer_group,128,64,1,0.15,0,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7182,28835840,28835840,1.0,1.0,262144.0,543948.8,0,36
run_00661,token_layer_group,128,64,1,0.15,1,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6545,28835840,28835840,1.0,1.0,262144.0,655360.0,0,31
run_00662,token_layer_group,128,64,1,0.15,2,32,2,,5,44,4.45,5.45,5.45,4.0,0.977273,0.0,0.022727,2.6545,28180480,28835840,0.977273,1.0,262144,550502.4,0,33
run_00663,token_layer_group,128,64,1,0.15,3,32,2,,5,44,4.45,5.45,5.45,4.0,0.990909,0.6,0.009091,2.4955,28573696,28835840,0.990909,1.0,262144,563609.6,0,35
run_00664,token_layer_group,128,64,1,0.15,4,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.8591,28835840,28835840,1.0,1.0,262144,498073.6,0,23
run_00665,token_layer_group,128,64,1,0.15,5,32,2,,5,44,4.45,5.45,5.45,4.0,0.922727,0.0,0.077273,2.7545,26607616,28835840,0.922727,1.0,262144.0,524288.0,0,33
run_00666,token_layer_group,128,64,1,0.15,6,32,2,,5,44,4.45,5.45,5.45,4.0,0.995455,0.8,0.004545,2.7091,28704768,28835840,0.995455,1.0,262144,524288,0,39
run_00667,token_layer_group,128,64,1,0.15,7,32,2,,5,44,4.45,5.45,5.45,4.0,0.95,0.0,0.05,2.6136,27394048,28835840,0.95,1.0,262144,432537.6,0,24
run_00668,token_layer_group,128,64,1,0.15,8,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4727,28835840,28835840,1.0,1.0,262144,406323.2,0,31
run_00669,token_layer_group,128,64,1,0.15,9,32,2,,5,44,4.45,4.5,5.45,3.05,1.0,1.0,0.0,2.6636,28835840,28835840,1.0,1.0,262144,694681.6,0,34
run_00670,token_layer_group,128,64,1,0.15,10,32,2,,5,44,4.45,5.45,5.45,4.0,0.913636,0.0,0.086364,2.5591,26345472,28835840,0.913636,1.0,196608.0,524288.0,0,25
run_00671,token_layer_group,128,64,1,0.15,11,32,2,,5,44,4.45,5.45,5.45,4.0,0.977273,0.0,0.022727,2.6864,28180480,28835840,0.977273,1.0,262144.0,524288.0,0,31
run_00672,token_layer_group,128,64,1,0.15,12,32,2,,5,44,4.45,5.45,5.45,4.0,0.977273,0.0,0.022727,2.5909,28180480,28835840,0.977273,1.0,262144.0,557056.0,0,37
run_00673,token_layer_group,128,64,1,0.15,13,32,2,,5,44,4.45,5.45,5.45,4.0,0.972727,0.2,0.027273,2.5727,28049408,28835840,0.972727,1.0,262144,524288.0,0,29
run_00674,token_layer_group,128,64,1,0.15,14,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7955,28835840,28835840,1.0,1.0,131072.0,524288.0,0,25
run_00675,token_layer_group,128,64,1,0.15,15,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.5591,28835840,28835840,1.0,1.0,262144.0,524288.0,0,38
run_00676,token_layer_group,128,64,1,0.15,16,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7682,28835840,28835840,1.0,1.0,262144,393216.0,0,21
run_00677,token_layer_group,128,64,1,0.15,17,32,2,,5,44,4.45,5.45,5.45,4.0,0.940909,0.0,0.059091,2.9045,27131904,28835840,0.940909,1.0,262144.0,393216.0,0,30
run_00678,token_layer_group,128,64,1,0.15,18,32,2,,5,44,4.45,5.45,5.45,4.0,0.990909,0.6,0.009091,2.6909,28573696,28835840,0.990909,1.0,262144,812646.4,0,36
run_00679,token_layer_group,128,64,1,0.15,19,32,2,,5,44,4.45,5.45,5.45,4.0,0.972727,0.0,0.027273,2.9045,28049408,28835840,0.972727,1.0,262144.0,524288.0,0,28
run_00680,token_layer_group,512,64,1,0.15,0,32,2,,5,176,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.2739,115343360,115343360,1.0,1.0,393216,1572864,0,97
run_00681,token_layer_group,512,64,1,0.15,1,32,2,,5,176,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.2182,115343360,115343360,1.0,1.0,524288,1703936.0,0,116
run_00682,token_layer_group,512,64,1,0.15,2,32,2,,5,176,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.133,115343360,115343360,1.0,1.0,458752.0,1592524.8,0,113
run_00683,token_layer_group,512,64,1,0.15,3,32,2,,5,176,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.2875,115343360,115343360,1.0,1.0,524288,1572864,0,123
run_00684,token_layer_group,512,64,1,0.15,4,32,2,,5,176,3.45,4.45,5.45,3.0,1.0,1.0,0.0,2.1045,115343360,115343360,1.0,1.0,655360,1454899.2,0,143
run_00685,token_layer_group,512,64,1,0.15,5,32,2,,5,176,3.45,4.45,5.45,3.0,0.995455,0.2,0.004545,2.2761,114819072,115343360,0.995455,1.0,524288.0,1592524.8,0,109
